location: (2,77) measurement number:1 | max [V]: 0.020800000056624413 | min [V]: -0.019999999552965164 | RMS [v]: 0.007641189265996218
location: (2,77) measurement number:2 | max [V]: 0.025599999353289604 | min [V]: -0.02319999970495701 | RMS [v]: 0.007712900172919035
location: (2,77) measurement number:3 | max [V]: 0.020800000056624413 | min [V]: -0.02239999920129776 | RMS [v]: 0.007438051048666239
location: (2,77) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.02319999970495701 | RMS [v]: 0.007789658382534981
location: (2,78) measurement number:0 | max [V]: 0.02319999970495701 | min [V]: -0.019999999552965164 | RMS [v]: 0.0075634741224348545
location: (2,78) measurement number:1 | max [V]: 0.02159999869763851 | min [V]: -0.024000000208616257 | RMS [v]: 0.007789826951920986
location: (2,78) measurement number:2 | max [V]: 0.025599999353289604 | min [V]: -0.024000000208616257 | RMS [v]: 0.008073973469436169
location: (2,78) measurement number:3 | max [V]: 0.02319999970495701 | min [V]: -0.02159999869763851 | RMS [v]: 0.00772099057212472
location: (2,78) measurement number:4 | max [V]: 0.024000000208616257 | min [V]: -0.02239999920129776 | RMS [v]: 0.00764159532263875
location: (2,79) measurement number:0 | max [V]: 0.02319999970495701 | min [V]: -0.02239999920129776 | RMS [v]: 0.00852817203849554
location: (2,79) measurement number:1 | max [V]: 0.020800000056624413 | min [V]: -0.02159999869763851 | RMS [v]: 0.008402528241276741
location: (2,79) measurement number:2 | max [V]: 0.02319999970495701 | min [V]: -0.024000000208616257 | RMS [v]: 0.008247720077633858
location: (2,79) measurement number:3 | max [V]: 0.019999999552965164 | min [V]: -0.025599999353289604 | RMS [v]: 0.008253390900790691
location: (2,79) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.024000000208616257 | RMS [v]: 0.00832811463624239
location: (2,80) measurement number:0 | max [V]: 0.02319999970495701 | min [V]: -0.02879999950528145 | RMS [v]: 0.010401700623333454
location: (2,80) measurement number:1 | max [V]: 0.025599999353289604 | min [V]: -0.025599999353289604 | RMS [v]: 0.010042695328593254
location: (2,80) measurement number:2 | max [V]: 0.025599999353289604 | min [V]: -0.02319999970495701 | RMS [v]: 0.010064302012324333
location: (2,80) measurement number:3 | max [V]: 0.025599999353289604 | min [V]: -0.02719999849796295 | RMS [v]: 0.010328417643904686
location: (2,80) measurement number:4 | max [V]: 0.02319999970495701 | min [V]: -0.024000000208616257 | RMS [v]: 0.009828044101595879
location: (2,81) measurement number:0 | max [V]: 0.020800000056624413 | min [V]: -0.02319999970495701 | RMS [v]: 0.007549101021140814
location: (2,81) measurement number:1 | max [V]: 0.024000000208616257 | min [V]: -0.0279999990016222 | RMS [v]: 0.008288714103400707
location: (2,81) measurement number:2 | max [V]: 0.02319999970495701 | min [V]: -0.02159999869763851 | RMS [v]: 0.0077667636796832085
location: (2,81) measurement number:3 | max [V]: 0.020800000056624413 | min [V]: -0.02239999920129776 | RMS [v]: 0.007766388822346926
location: (2,81) measurement number:4 | max [V]: 0.02319999970495701 | min [V]: -0.02159999869763851 | RMS [v]: 0.007911392487585545
location: (2,82) measurement number:0 | max [V]: 0.020800000056624413 | min [V]: -0.019199999049305916 | RMS [v]: 0.0067758578807115555
location: (2,82) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.018400000408291817 | RMS [v]: 0.006642837543040514
location: (2,82) measurement number:2 | max [V]: 0.020800000056624413 | min [V]: -0.024000000208616257 | RMS [v]: 0.006600523367524147
location: (2,82) measurement number:3 | max [V]: 0.019999999552965164 | min [V]: -0.02159999869763851 | RMS [v]: 0.0067894128151237965
location: (2,82) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.02159999869763851 | RMS [v]: 0.0065559204667806625
location: (2,83) measurement number:0 | max [V]: 0.019999999552965164 | min [V]: -0.019999999552965164 | RMS [v]: 0.007039072457700968
location: (2,83) measurement number:1 | max [V]: 0.024799998849630356 | min [V]: -0.019999999552965164 | RMS [v]: 0.007045052479952574
location: (2,83) measurement number:2 | max [V]: 0.020800000056624413 | min [V]: -0.019999999552965164 | RMS [v]: 0.006730644032359123
location: (2,83) measurement number:3 | max [V]: 0.02319999970495701 | min [V]: -0.024000000208616257 | RMS [v]: 0.007228565402328968
location: (2,83) measurement number:4 | max [V]: 0.019999999552965164 | min [V]: -0.02319999970495701 | RMS [v]: 0.007261056452989578
location: (2,84) measurement number:0 | max [V]: 0.020800000056624413 | min [V]: -0.020800000056624413 | RMS [v]: 0.006881920155137777
location: (2,84) measurement number:1 | max [V]: 0.020800000056624413 | min [V]: -0.02239999920129776 | RMS [v]: 0.006400789599865675
location: (2,84) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.019199999049305916 | RMS [v]: 0.006514338776469231
location: (2,84) measurement number:3 | max [V]: 0.019199999049305916 | min [V]: -0.018400000408291817 | RMS [v]: 0.0066836681216955185
location: (2,84) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.020800000056624413 | RMS [v]: 0.0069000497460365295
location: (2,85) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.02159999869763851 | RMS [v]: 0.006745731923729181
location: (2,85) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.019199999049305916 | RMS [v]: 0.006498019210994244
location: (2,85) measurement number:2 | max [V]: 0.020800000056624413 | min [V]: -0.024000000208616257 | RMS [v]: 0.00670961569994688
location: (2,85) measurement number:3 | max [V]: 0.02319999970495701 | min [V]: -0.02159999869763851 | RMS [v]: 0.006649794988334179
location: (2,85) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.02159999869763851 | RMS [v]: 0.00704713212326169
location: (2,86) measurement number:0 | max [V]: 0.024000000208616257 | min [V]: -0.024000000208616257 | RMS [v]: 0.007133753038942814
location: (2,86) measurement number:1 | max [V]: 0.01759999990463257 | min [V]: -0.02159999869763851 | RMS [v]: 0.007108795456588268
location: (2,86) measurement number:2 | max [V]: 0.020800000056624413 | min [V]: -0.019199999049305916 | RMS [v]: 0.007007273845374584
location: (2,86) measurement number:3 | max [V]: 0.02239999920129776 | min [V]: -0.02879999950528145 | RMS [v]: 0.00709038320928812
location: (2,86) measurement number:4 | max [V]: 0.019999999552965164 | min [V]: -0.019999999552965164 | RMS [v]: 0.007010191213339567
location: (2,87) measurement number:0 | max [V]: 0.02239999920129776 | min [V]: -0.02159999869763851 | RMS [v]: 0.006412602495402098
location: (2,87) measurement number:1 | max [V]: 0.026399999856948853 | min [V]: -0.02239999920129776 | RMS [v]: 0.00675777904689312
location: (2,87) measurement number:2 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.006256506312638521
location: (2,87) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.019199999049305916 | RMS [v]: 0.006103632505983114
location: (2,87) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.01759999990463257 | RMS [v]: 0.006196995265781879
location: (2,88) measurement number:0 | max [V]: 0.02319999970495701 | min [V]: -0.019999999552965164 | RMS [v]: 0.0068113552406430244
location: (2,88) measurement number:1 | max [V]: 0.020800000056624413 | min [V]: -0.02159999869763851 | RMS [v]: 0.006585399154573679
location: (2,88) measurement number:2 | max [V]: 0.024799998849630356 | min [V]: -0.02159999869763851 | RMS [v]: 0.0066598691046237946
location: (2,88) measurement number:3 | max [V]: 0.020800000056624413 | min [V]: -0.02319999970495701 | RMS [v]: 0.006457952316850424
location: (2,88) measurement number:4 | max [V]: 0.020800000056624413 | min [V]: -0.020800000056624413 | RMS [v]: 0.006293768063187599
location: (2,89) measurement number:0 | max [V]: 0.02319999970495701 | min [V]: -0.018400000408291817 | RMS [v]: 0.007155050523579121
location: (2,89) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.019999999552965164 | RMS [v]: 0.006786622107028961
location: (2,89) measurement number:2 | max [V]: 0.02159999869763851 | min [V]: -0.019199999049305916 | RMS [v]: 0.006706691347062588
location: (2,89) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.020800000056624413 | RMS [v]: 0.00646052835509181
location: (2,89) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.019999999552965164 | RMS [v]: 0.006698025856167078
location: (2,90) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.019199999049305916 | RMS [v]: 0.006320085842162371
location: (2,90) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.02159999869763851 | RMS [v]: 0.0061521977186203
location: (2,90) measurement number:2 | max [V]: 0.02159999869763851 | min [V]: -0.020800000056624413 | RMS [v]: 0.006279521156102419
location: (2,90) measurement number:3 | max [V]: 0.020800000056624413 | min [V]: -0.019199999049305916 | RMS [v]: 0.006504211574792862
location: (2,90) measurement number:4 | max [V]: 0.019999999552965164 | min [V]: -0.018400000408291817 | RMS [v]: 0.006537767127156258
location: (2,91) measurement number:0 | max [V]: 0.020800000056624413 | min [V]: -0.019199999049305916 | RMS [v]: 0.0063277012668550014
location: (2,91) measurement number:1 | max [V]: 0.020800000056624413 | min [V]: -0.018400000408291817 | RMS [v]: 0.0065681217238307
location: (2,91) measurement number:2 | max [V]: 0.018400000408291817 | min [V]: -0.025599999353289604 | RMS [v]: 0.0065467278473079205
location: (2,91) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.019999999552965164 | RMS [v]: 0.006599122192710638
location: (2,91) measurement number:4 | max [V]: 0.020800000056624413 | min [V]: -0.019199999049305916 | RMS [v]: 0.006238768808543682
location: (2,92) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.019199999049305916 | RMS [v]: 0.006613948382437229
location: (2,92) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.006344231776893139
location: (2,92) measurement number:2 | max [V]: 0.024799998849630356 | min [V]: -0.019999999552965164 | RMS [v]: 0.006618688348680735
location: (2,92) measurement number:3 | max [V]: 0.024000000208616257 | min [V]: -0.019999999552965164 | RMS [v]: 0.00689811073243618
location: (2,92) measurement number:4 | max [V]: 0.019999999552965164 | min [V]: -0.020800000056624413 | RMS [v]: 0.006561262998729944
location: (2,93) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.019199999049305916 | RMS [v]: 0.006688086315989494
location: (2,93) measurement number:1 | max [V]: 0.02159999869763851 | min [V]: -0.02239999920129776 | RMS [v]: 0.006736341863870621
location: (2,93) measurement number:2 | max [V]: 0.019199999049305916 | min [V]: -0.025599999353289604 | RMS [v]: 0.006847864482551813
location: (2,93) measurement number:3 | max [V]: 0.019199999049305916 | min [V]: -0.020800000056624413 | RMS [v]: 0.00643050717189908
location: (2,93) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.0065210009925067425
location: (2,94) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.01679999940097332 | RMS [v]: 0.005915874149650335
location: (2,94) measurement number:1 | max [V]: 0.020800000056624413 | min [V]: -0.02319999970495701 | RMS [v]: 0.0059162313118577
location: (2,94) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.018400000408291817 | RMS [v]: 0.005852031521499157
location: (2,94) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.02159999869763851 | RMS [v]: 0.0058467029593884945
location: (2,94) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.0060297767631709576
location: (2,95) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.018400000408291817 | RMS [v]: 0.005310029722750187
location: (2,95) measurement number:1 | max [V]: 0.01759999990463257 | min [V]: -0.01599999889731407 | RMS [v]: 0.005157909356057644
location: (2,95) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.019999999552965164 | RMS [v]: 0.005123017821460962
location: (2,95) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.014399999752640724 | RMS [v]: 0.00510717136785388
location: (2,95) measurement number:4 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.0052269455045461655
location: (2,96) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.005914602428674698
location: (2,96) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.020800000056624413 | RMS [v]: 0.005768870934844017
location: (2,96) measurement number:2 | max [V]: 0.018400000408291817 | min [V]: -0.019999999552965164 | RMS [v]: 0.005741369444876909
location: (2,96) measurement number:3 | max [V]: 0.019999999552965164 | min [V]: -0.019199999049305916 | RMS [v]: 0.0053360178135335445
location: (2,96) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.019199999049305916 | RMS [v]: 0.0060972911305725574
location: (2,97) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.02159999869763851 | RMS [v]: 0.00570959597826004
location: (2,97) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.01759999990463257 | RMS [v]: 0.005228744819760323
location: (2,97) measurement number:2 | max [V]: 0.018400000408291817 | min [V]: -0.01759999990463257 | RMS [v]: 0.005076345056295395
location: (2,97) measurement number:3 | max [V]: 0.019999999552965164 | min [V]: -0.01679999940097332 | RMS [v]: 0.005474145524203777
location: (2,97) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.01679999940097332 | RMS [v]: 0.005245108623057604
location: (2,98) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.01679999940097332 | RMS [v]: 0.005261452402919531
location: (2,98) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.019199999049305916 | RMS [v]: 0.0054957084357738495
location: (2,98) measurement number:2 | max [V]: 0.01759999990463257 | min [V]: -0.019199999049305916 | RMS [v]: 0.005446819122880697
location: (2,98) measurement number:3 | max [V]: 0.019199999049305916 | min [V]: -0.01599999889731407 | RMS [v]: 0.0056268610060215
location: (2,98) measurement number:4 | max [V]: 0.020800000056624413 | min [V]: -0.01679999940097332 | RMS [v]: 0.005592039320617914
location: (2,99) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.01759999990463257 | RMS [v]: 0.005123336333781481
location: (2,99) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.015199999324977398 | RMS [v]: 0.005492884200066328
location: (2,99) measurement number:2 | max [V]: 0.019199999049305916 | min [V]: -0.02159999869763851 | RMS [v]: 0.005587924271821976
location: (2,99) measurement number:3 | max [V]: 0.019199999049305916 | min [V]: -0.01679999940097332 | RMS [v]: 0.005621979478746653
location: (2,99) measurement number:4 | max [V]: 0.019999999552965164 | min [V]: -0.01759999990463257 | RMS [v]: 0.005735714919865131
location: (2,100) measurement number:0 | max [V]: 0.02319999970495701 | min [V]: -0.02159999869763851 | RMS [v]: 0.005917069036513567
location: (2,100) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.018400000408291817 | RMS [v]: 0.005813099443912506
location: (2,100) measurement number:2 | max [V]: 0.019199999049305916 | min [V]: -0.02159999869763851 | RMS [v]: 0.005820531863719225
location: (2,100) measurement number:3 | max [V]: 0.019199999049305916 | min [V]: -0.01759999990463257 | RMS [v]: 0.0053458018228411674
